0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.292925174563919955e-74,4.292925174563919955e-74,6.712529162252856669e-05,2.500635730424341325e-71
0.000000000000000000e+00,1.890064591308344112e-82,1.890064591308344112e-82,2.843915314014421889e-41,2.843915314014421889e-41,2.843915314014421889e-41,2.843915314014421889e-41,3.936825090617634768e-69,3.936825090617634768e-69,2.674409641794512450e-86,8.807941134904742867e-101
0.000000000000000000e+00,5.629493332522226418e-02,5.629493332522226418e-02,2.279799455970594468e-01,2.279799455970594468e-01,2.008914198989371513e+00,2.008914198989371513e+00,4.327269259061394766e-68,4.327269259061394766e-68,2.713993985737535640e-86,6.517176371735064864e-106
0.000000000000000000e+00,6.591537294729193322e-52,6.997546340816274135e-02,1.362839488044114145e+00,1.362839488044114145e+00,3.423025748586148165e+00,3.423025748586148165e+00,8.512556200293500130e-02,8.512556200293500130e-02,1.377072028818699561e-04,2.235406456728929411e-46
0.000000000000000000e+00,6.591537294729193322e-52,6.997546340816274135e-02,1.362839488044114145e+00,1.362839488044114145e+00,3.423025748586148165e+00,3.423025748586148165e+00,8.512556200293500130e-02,8.512556200293500130e-02,1.377072028818699561e-04,2.235406456728929411e-46
0.000000000000000000e+00,1.150827699770989865e-01,6.166323238547586350e-01,9.179336844572718590e-01,9.179336844572718590e-01,7.222262155461979027e+00,7.222262155461979027e+00,1.953478478080107328e-01,1.953478478080107328e-01,1.721667370674920060e-05,7.323292953615272025e-06
0.000000000000000000e+00,1.150827699770989865e-01,6.166323238547586350e-01,9.179336844572718590e-01,9.179336844572718590e-01,7.222262155461979027e+00,7.222262155461979027e+00,1.953478478080107328e-01,1.953478478080107328e-01,1.721667370674920060e-05,7.323292953615272025e-06
1.098940092288518551e-129,4.640680391350036210e-02,1.312706447885951810e-01,4.275632262685437612e-01,4.275632262685437612e-01,9.961598886464354541e-01,9.961598886464354541e-01,4.518476575397351036e-02,4.518476575397351036e-02,4.429687005635006246e-50,3.097019888464170305e-50
1.098940092288518551e-129,4.640680391350036210e-02,1.312706447885951810e-01,4.275632262685437612e-01,4.275632262685437612e-01,9.961598886464354541e-01,9.961598886464354541e-01,4.518476575397351036e-02,4.518476575397351036e-02,4.429687005635006246e-50,3.097019888464170305e-50
1.607159565869512061e-122,3.520589006359706512e-75,3.177820378710256930e-05,1.973167317597824608e-05,1.973167317597824608e-05,1.640840099291784068e-04,1.640840099291784068e-04,6.554840585083998540e-05,6.554840585083998540e-05,4.552816293444686088e-05,1.372051792305814381e-05
6.077548027925978302e-133,1.563412951084383923e-80,2.815774136179507589e-68,1.860139857897193138e-05,1.860139857897193138e-05,1.295356438087246604e-04,1.295356438087246604e-04,1.849543682605249100e-05,1.849543682605249100e-05,1.849543682605249100e-05,2.714655668737597241e-51
