3.000000000000000000e+00
4.000000000000000000e+00
2.000000000000000000e+00
8.000000000000000000e+00
1.000000000000000000e+01
9.000000000000000000e+00
1.300000000000000000e+01
1.100000000000000000e+01
2.100000000000000000e+01
8.000000000000000000e+00
2.000000000000000000e+01
2.800000000000000000e+01
3.400000000000000000e+01
4.300000000000000000e+01
6.700000000000000000e+01
8.600000000000000000e+01
7.000000000000000000e+01
8.900000000000000000e+01
1.660000000000000000e+02
1.600000000000000000e+02
2.170000000000000000e+02
3.050000000000000000e+02
2.980000000000000000e+02
2.460000000000000000e+02
2.770000000000000000e+02
5.040000000000000000e+02
4.850000000000000000e+02
4.990000000000000000e+02
4.960000000000000000e+02
6.080000000000000000e+02
3.500000000000000000e+02
2.930000000000000000e+02
4.910000000000000000e+02
3.530000000000000000e+02
3.410000000000000000e+02
3.790000000000000000e+02
3.730000000000000000e+02
1.990000000000000000e+02
2.450000000000000000e+02
3.420000000000000000e+02
2.240000000000000000e+02
2.270000000000000000e+02
2.030000000000000000e+02
2.150000000000000000e+02
1.380000000000000000e+02
1.460000000000000000e+02
1.750000000000000000e+02
1.700000000000000000e+02
1.250000000000000000e+02
1.250000000000000000e+02
1.410000000000000000e+02
7.500000000000000000e+01
8.300000000000000000e+01
1.120000000000000000e+02
1.100000000000000000e+02
9.000000000000000000e+01
9.300000000000000000e+01
7.600000000000000000e+01
4.500000000000000000e+01
4.300000000000000000e+01
6.000000000000000000e+01
8.500000000000000000e+01
5.400000000000000000e+01
6.600000000000000000e+01
4.900000000000000000e+01
3.000000000000000000e+01
3.600000000000000000e+01
5.800000000000000000e+01
2.600000000000000000e+01
5.000000000000000000e+01
4.300000000000000000e+01
5.500000000000000000e+01
3.000000000000000000e+01
2.200000000000000000e+01
4.500000000000000000e+01
2.300000000000000000e+01
3.300000000000000000e+01
2.500000000000000000e+01
2.900000000000000000e+01
2.000000000000000000e+01
2.800000000000000000e+01
3.200000000000000000e+01
1.600000000000000000e+01
2.600000000000000000e+01
1.100000000000000000e+01
3.000000000000000000e+01
1.500000000000000000e+01
1.700000000000000000e+01
3.000000000000000000e+01
2.300000000000000000e+01
1.400000000000000000e+01
1.200000000000000000e+01
1.900000000000000000e+01
1.800000000000000000e+01
1.200000000000000000e+01
1.500000000000000000e+01
