1.553163510433659189e+00,1.410122902436147463e+00,9.320471666313160375e-01,1.033852975398903640e+00,1.033852975398903640e+00,9.522549823000778790e-01,9.522549823000778790e-01,6.527486711433448940e-01,6.527486711433448940e-01,7.221893155030666422e-01,4.793019516040274430e-01
1.417948725694364365e+00,1.478258001156391055e+00,8.765639340761132159e-01,6.156183707061713140e-01,6.156183707061713140e-01,9.455434835704940033e-01,9.455434835704940033e-01,8.093415171333412372e-01,8.093415171333412372e-01,8.260069504636223803e-01,7.948716788050735893e-01
9.287726294819029782e-01,8.686711273627224505e-01,7.115242910209939042e-01,5.445249500211817306e-01,5.445249500211817306e-01,7.006646362026861530e-01,7.006646362026861530e-01,7.193759830687281864e-01,7.193759830687281864e-01,7.503595551376737172e-01,1.046339000250089413e+00
1.005303812147228193e+00,5.952904498549946855e-01,5.313340380932151108e-01,6.033358002969398948e-01,6.033358002969398948e-01,6.109713727880684564e-01,6.109713727880684564e-01,6.948801381413616252e-01,6.948801381413616252e-01,6.833974531297046795e-01,4.811460104114048120e-01
1.005303812147228193e+00,5.952904498549946855e-01,5.313340380932151108e-01,6.033358002969398948e-01,6.033358002969398948e-01,6.109713727880684564e-01,6.109713727880684564e-01,6.948801381413616252e-01,6.948801381413616252e-01,6.833974531297046795e-01,4.811460104114048120e-01
9.581389861793820906e-01,9.372162855010064408e-01,6.986232047592964012e-01,6.202661944796984406e-01,6.202661944796984406e-01,6.316476155837991158e-01,6.316476155837991158e-01,6.550069481539545491e-01,6.550069481539545491e-01,6.691693980913585582e-01,7.102364107690746220e-01
9.581389861793820906e-01,9.372162855010064408e-01,6.986232047592964012e-01,6.202661944796984406e-01,6.202661944796984406e-01,6.316476155837991158e-01,6.316476155837991158e-01,6.550069481539545491e-01,6.550069481539545491e-01,6.691693980913585582e-01,7.102364107690746220e-01
6.482033086534488842e-01,7.945122309919008252e-01,7.096622871293188917e-01,7.018689673874616286e-01,7.018689673874616286e-01,6.486220105291313764e-01,6.486220105291313764e-01,6.320794381907918202e-01,6.320794381907918202e-01,5.783216439520594276e-01,6.494794862280086623e-01
6.482033086534488842e-01,7.945122309919008252e-01,7.096622871293188917e-01,7.018689673874616286e-01,7.018689673874616286e-01,6.486220105291313764e-01,6.486220105291313764e-01,6.320794381907918202e-01,6.320794381907918202e-01,5.783216439520594276e-01,6.494794862280086623e-01
6.885608442522553885e-01,7.781233585520564988e-01,7.259460260592996983e-01,6.713456039052054791e-01,6.713456039052054791e-01,6.412186375871627986e-01,6.412186375871627986e-01,5.572361583991607414e-01,5.572361583991607414e-01,4.910557825330546522e-01,3.741135857799995912e-01
4.553253438536158937e-01,7.508790213953809856e-01,9.974024664332571399e-01,4.700480566499095625e-01,4.700480566499095625e-01,6.873139218616007851e-01,6.873139218616007851e-01,6.391043389999087054e-01,6.391043389999087054e-01,3.960690928434248415e-01,4.653244964351003765e-01
